file,model,seed,difficulty,macro_f1,ece_cal,nll_cal,brier,class_overlap,env_burst_rate,gain_drift_std,sc_corr_rho,label_noise_prob
results_gpu/d2/paperA_bilstm_hard_s4_cla0p8_env0p0_lab0p05.json,bilstm,4,hard,0.7062661275002664,0.028371447443962097,0.6524935960769653,0.04816801881885586,0.8,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s4_cla0p8_env0p0_lab0p1.json,bilstm,4,hard,0.7061663381001284,0.020416948755582177,0.6627966165542603,0.049082742352107175,0.8,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s4_cla0p8_env0p1_lab0p0.json,bilstm,4,hard,0.9154016863694792,0.009400019546349841,0.22419850528240204,0.015623681294626754,0.8,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s4_cla0p8_env0p1_lab0p05.json,bilstm,4,hard,0.9165949671212206,0.014333542674779893,0.23309770226478577,0.015725911684904417,0.8,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s4_cla0p8_env0p1_lab0p1.json,bilstm,4,hard,0.6779132051675254,0.033251947760581976,0.6788626909255981,0.050635256917559324,0.8,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_bilstm_hard_s4_cla0p8_env0p2_lab0p0.json,bilstm,4,hard,0.9601693558646632,0.010830353528261184,0.12034958600997925,0.007953091587058743,0.8,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_bilstm_hard_s4_cla0p8_env0p2_lab0p05.json,bilstm,4,hard,0.9545115533373416,0.007256373673677445,0.13399940729141235,0.00869473163877779,0.8,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_bilstm_hard_s4_cla0p8_env0p2_lab0p1.json,bilstm,4,hard,0.95568769596568,0.014916973700126014,0.1215854361653328,0.008062775538485601,0.8,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s0_cla0p0_env0p0_lab0p0.json,cnn,0,hard,1.0,0.0,6.715454414774058e-09,1.3828259952881687e-15,0.0,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s0_cla0p0_env0p0_lab0p05.json,cnn,0,hard,1.0,0.0,4.212043158702272e-09,9.240410847412437e-15,0.0,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s0_cla0p0_env0p0_lab0p1.json,cnn,0,hard,1.0,0.0,4.172314937989086e-09,4.901173942919216e-15,0.0,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s0_cla0p0_env0p1_lab0p0.json,cnn,0,hard,1.0,0.0,6.4372924768463236e-09,4.623974320896638e-15,0.0,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s0_cla0p0_env0p1_lab0p05.json,cnn,0,hard,1.0,0.0,7.669124890696821e-09,3.16023688099628e-15,0.0,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s0_cla0p0_env0p1_lab0p1.json,cnn,0,hard,1.0,0.0,7.073081675912363e-09,1.453349925242021e-15,0.0,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s0_cla0p0_env0p2_lab0p0.json,cnn,0,hard,1.0,0.0,8.424118291827654e-09,2.1495727615214206e-15,0.0,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s0_cla0p0_env0p2_lab0p05.json,cnn,0,hard,1.0,0.0,1.045067143934375e-08,4.808762645404198e-15,0.0,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s0_cla0p0_env0p2_lab0p1.json,cnn,0,hard,1.0,0.0,3.576271945249232e-09,3.4200952074286426e-15,0.0,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s0_cla0p4_env0p0_lab0p0.json,cnn,0,hard,0.9248574848646733,0.008206005891164145,0.20951931178569794,0.014499319564766095,0.4,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s0_cla0p4_env0p0_lab0p05.json,cnn,0,hard,0.9265826971643156,0.010914436956246694,0.2068653106689453,0.014402577897280194,0.4,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s0_cla0p4_env0p0_lab0p1.json,cnn,0,hard,0.9301896145885256,0.014502156297365825,0.19843314588069916,0.013857722131750853,0.4,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s0_cla0p4_env0p1_lab0p0.json,cnn,0,hard,0.9788044955072377,0.0029844278891881307,0.06001000106334686,0.004113477652991609,0.4,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s0_cla0p4_env0p1_lab0p05.json,cnn,0,hard,0.985059303882327,0.004910743455092112,0.038169097155332565,0.002691516514765287,0.4,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s0_cla0p4_env0p1_lab0p1.json,cnn,0,hard,0.9877116362366256,0.004901476830244065,0.03840351477265358,0.0025003816116442638,0.4,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s0_cla0p4_env0p2_lab0p0.json,cnn,0,hard,0.9900117806587265,0.004686415642499924,0.03115566074848175,0.002041581825730858,0.4,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s0_cla0p4_env0p2_lab0p05.json,cnn,0,hard,0.9895939765893573,0.0034775829513867696,0.02810635045170784,0.0019898738788988904,0.4,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s0_cla0p4_env0p2_lab0p1.json,cnn,0,hard,0.9922161536358706,0.0033402704795201625,0.023990798741579056,0.0016680269722278182,0.4,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s0_cla0p8_env0p0_lab0p0.json,cnn,0,hard,0.7109839892243769,0.023501933018366495,0.6649380922317505,0.0482198932843176,0.8,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s0_cla0p8_env0p0_lab0p05.json,cnn,0,hard,0.7223772748297822,0.017049164533615112,0.6508347988128662,0.04708173903720122,0.8,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s0_cla0p8_env0p0_lab0p1.json,cnn,0,hard,0.7074416148359546,0.028180383960405987,0.6673167943954468,0.049442140888908685,0.8,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s0_cla0p8_env0p1_lab0p0.json,cnn,0,hard,0.9479342944353651,0.00650193918744723,0.14247208833694458,0.009948432082171482,0.8,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s0_cla0p8_env0p1_lab0p05.json,cnn,0,hard,0.9421639244294839,0.01015397161245346,0.15351323783397675,0.010821088344191493,0.8,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s0_cla0p8_env0p1_lab0p1.json,cnn,0,hard,0.938613547574557,0.008636873086293538,0.15553662180900574,0.010907690846590793,0.8,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s0_cla0p8_env0p2_lab0p0.json,cnn,0,hard,0.965948827293944,0.005645872215429942,0.08635585755109787,0.006005144017732576,0.8,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s0_cla0p8_env0p2_lab0p05.json,cnn,0,hard,0.9614506563603616,0.007240446696678797,0.10190190374851227,0.007177773512209863,0.8,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s0_cla0p8_env0p2_lab0p1.json,cnn,0,hard,0.9711497182434524,0.005983713189760844,0.07319682836532593,0.005021419592993912,0.8,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s1_cla0p0_env0p0_lab0p0.json,cnn,1,hard,1.0,0.0,1.3232224205239618e-08,3.080421883360334e-15,0.0,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s1_cla0p0_env0p0_lab0p05.json,cnn,1,hard,1.0,0.0,7.033344573414979e-09,1.8748643846562115e-15,0.0,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s1_cla0p0_env0p0_lab0p1.json,cnn,1,hard,1.0,0.0,6.159142973416465e-09,1.5563267248914644e-15,0.0,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s1_cla0p0_env0p1_lab0p0.json,cnn,1,hard,1.0,0.0,4.410737552973387e-09,2.907311344107597e-15,0.0,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s1_cla0p0_env0p1_lab0p05.json,cnn,1,hard,1.0,0.0,6.1591443056840944e-09,1.399395321292422e-15,0.0,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s1_cla0p0_env0p1_lab0p1.json,cnn,1,hard,1.0,0.0,7.510176480707287e-09,4.244863475384148e-15,0.0,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s1_cla0p0_env0p2_lab0p0.json,cnn,1,hard,1.0,0.0,1.4026940498013118e-08,1.0311277365530222e-14,0.0,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s1_cla0p0_env0p2_lab0p05.json,cnn,1,hard,1.0,0.0,6.556500675714005e-09,5.140138168155492e-15,0.0,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s1_cla0p0_env0p2_lab0p1.json,cnn,1,hard,1.0,0.0,9.218831920065895e-09,8.870659025162074e-15,0.0,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s1_cla0p4_env0p0_lab0p0.json,cnn,1,hard,0.9276594539120993,0.005601289470990499,0.19700627028942108,0.013880372309742683,0.4,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s1_cla0p4_env0p0_lab0p05.json,cnn,1,hard,0.9347075384580557,0.00950578530629476,0.18787139654159546,0.012918708433901766,0.4,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s1_cla0p4_env0p0_lab0p1.json,cnn,1,hard,0.929243611714696,0.009560875793298087,0.2053212821483612,0.014038926533029896,0.4,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s1_cla0p4_env0p1_lab0p0.json,cnn,1,hard,0.9730972315746083,0.006477099130551021,0.06398012489080429,0.00467827411531107,0.4,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s1_cla0p4_env0p1_lab0p05.json,cnn,1,hard,0.9865857616633498,0.004604620178540548,0.03567194566130638,0.002571454419615869,0.4,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s1_cla0p4_env0p1_lab0p1.json,cnn,1,hard,0.9874115331549205,0.002721442898114522,0.03707931190729141,0.002358646694774847,0.4,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s1_cla0p4_env0p2_lab0p0.json,cnn,1,hard,0.9922778891357191,0.0043072223663330085,0.019464319571852684,0.001476684322608461,0.4,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s1_cla0p4_env0p2_lab0p05.json,cnn,1,hard,0.9872723271038714,0.0039031868974367776,0.03117602877318859,0.0022421717611678434,0.4,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s1_cla0p4_env0p2_lab0p1.json,cnn,1,hard,0.9894007918646501,0.0028136033018430076,0.028154952451586723,0.0019391510160539412,0.4,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s1_cla0p8_env0p0_lab0p0.json,cnn,1,hard,0.7034276554759501,0.018269100308418273,0.6715958118438721,0.04945637870370441,0.8,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s1_cla0p8_env0p0_lab0p05.json,cnn,1,hard,0.7167164292818864,0.02308432881037394,0.6714686751365662,0.04879791431004983,0.8,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s1_cla0p8_env0p0_lab0p1.json,cnn,1,hard,0.6999433500254273,0.018825209021568295,0.6739575266838074,0.04936757712292348,0.8,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s1_cla0p8_env0p1_lab0p0.json,cnn,1,hard,0.9230601628628042,0.015364218195279439,0.18766117095947266,0.01332619205728072,0.8,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s1_cla0p8_env0p1_lab0p05.json,cnn,1,hard,0.9436890352901899,0.010349015881617863,0.14365538954734802,0.010464059984809301,0.8,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s1_cla0p8_env0p1_lab0p1.json,cnn,1,hard,0.9195134249319179,0.01682678012549877,0.19181311130523682,0.014095483547896005,0.8,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s1_cla0p8_env0p2_lab0p0.json,cnn,1,hard,0.9751117419566284,0.004261565089225768,0.06965536624193192,0.0047813895303061545,0.8,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s1_cla0p8_env0p2_lab0p05.json,cnn,1,hard,0.9702251302241105,0.006035839011271795,0.0792546421289444,0.0057555796934047115,0.8,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s1_cla0p8_env0p2_lab0p1.json,cnn,1,hard,0.9517132687835738,0.006850671450297038,0.12802401185035706,0.009013097171087926,0.8,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s2_cla0p0_env0p0_lab0p0.json,cnn,2,hard,1.0,0.0,8.185697453200191e-09,3.731562086348124e-15,0.0,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s2_cla0p0_env0p0_lab0p05.json,cnn,2,hard,1.0,0.0,1.2715535291363267e-08,6.186531472645602e-14,0.0,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s2_cla0p0_env0p0_lab0p1.json,cnn,2,hard,1.0,0.0,7.470445595458841e-09,1.7311869519344173e-15,0.0,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s2_cla0p0_env0p1_lab0p0.json,cnn,2,hard,1.0,0.0,7.3512369525019494e-09,1.024360640545229e-15,0.0,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s2_cla0p0_env0p1_lab0p05.json,cnn,2,hard,1.0,0.0,8.742005341844106e-09,4.3907705254887025e-15,0.0,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s2_cla0p0_env0p1_lab0p1.json,cnn,2,hard,1.0,0.0,7.788337974545811e-09,8.98511756265071e-16,0.0,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s2_cla0p0_env0p2_lab0p0.json,cnn,2,hard,1.0,0.0,5.006784764560734e-09,2.8895974226559763e-15,0.0,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s2_cla0p0_env0p2_lab0p05.json,cnn,2,hard,1.0,0.0,2.392117082195e-08,6.13866660030069e-14,0.0,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s2_cla0p0_env0p2_lab0p1.json,cnn,2,hard,1.0,0.0,1.1245377962154635e-08,1.5486713423109542e-14,0.0,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s2_cla0p4_env0p0_lab0p0.json,cnn,2,hard,0.9344831138658604,0.006319779972235362,0.18317659199237823,0.012644659599233641,0.4,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s2_cla0p4_env0p0_lab0p05.json,cnn,2,hard,0.9317386546672418,0.01094664780298869,0.1983049362897873,0.013386915315491852,0.4,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s2_cla0p4_env0p0_lab0p1.json,cnn,2,hard,0.9301241874391525,0.012682442367076874,0.19885075092315674,0.013592817132184526,0.4,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s2_cla0p4_env0p1_lab0p0.json,cnn,2,hard,0.9794111591882995,0.004350580185651779,0.05519360676407814,0.003722895240415857,0.4,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s2_cla0p4_env0p1_lab0p05.json,cnn,2,hard,0.9763493564712635,0.004766111393769582,0.0575224794447422,0.0040070808126832225,0.4,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s2_cla0p4_env0p1_lab0p1.json,cnn,2,hard,0.9810608199515932,0.006099636514981588,0.054462846368551254,0.003822323336542197,0.4,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s2_cla0p4_env0p2_lab0p0.json,cnn,2,hard,0.9892368411652863,0.003301042556762696,0.02977866120636463,0.0020238540908103318,0.4,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s2_cla0p4_env0p2_lab0p05.json,cnn,2,hard,0.9929204603655148,0.002859877119461695,0.018896404653787613,0.001324051854569361,0.4,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s2_cla0p4_env0p2_lab0p1.json,cnn,2,hard,0.9857733675949637,0.004010435218612353,0.04022752866148949,0.002690176910587926,0.4,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s2_cla0p8_env0p0_lab0p0.json,cnn,2,hard,0.703198411271061,0.024291348417599997,0.6736770272254944,0.049786497445195595,0.8,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s2_cla0p8_env0p0_lab0p05.json,cnn,2,hard,0.7074086159114719,0.013747052649656933,0.6731159090995789,0.049227755052746035,0.8,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s2_cla0p8_env0p0_lab0p1.json,cnn,2,hard,0.7066618947541067,0.021721251259247464,0.6660609245300293,0.0485360513394737,0.8,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s2_cla0p8_env0p1_lab0p0.json,cnn,2,hard,0.9371735182617171,0.008872291480501494,0.15706034004688263,0.011199043454978361,0.8,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s2_cla0p8_env0p1_lab0p05.json,cnn,2,hard,0.9472175826243409,0.006203137983878454,0.13233286142349243,0.009495130284109369,0.8,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s2_cla0p8_env0p1_lab0p1.json,cnn,2,hard,0.9467201487335356,0.008166970084110894,0.13821186125278473,0.00963528554927811,0.8,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s2_cla0p8_env0p2_lab0p0.json,cnn,2,hard,0.9688630575157715,0.0032077154517173765,0.08275850117206573,0.005919121288176087,0.8,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s2_cla0p8_env0p2_lab0p05.json,cnn,2,hard,0.9686429019240487,0.006992225805918376,0.07155194878578186,0.005225416918570345,0.8,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s2_cla0p8_env0p2_lab0p1.json,cnn,2,hard,0.9584842916632934,0.009932132790486018,0.09915249794721603,0.0071120558631978855,0.8,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s3_cla0p0_env0p0_lab0p0.json,cnn,3,hard,1.0,0.0,9.099631270714781e-09,5.827393907453482e-15,0.0,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s3_cla0p0_env0p0_lab0p05.json,cnn,3,hard,1.0,0.0,1.0093045510473075e-08,3.0382804940154216e-15,0.0,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s3_cla0p0_env0p0_lab0p1.json,cnn,3,hard,1.0,1.1920928955078125e-06,1.2517324421423837e-06,2.1334754283743566e-12,0.0,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s3_cla0p0_env0p1_lab0p0.json,cnn,3,hard,1.0,0.0,9.179112581136906e-09,1.2406708764638733e-15,0.0,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s3_cla0p0_env0p1_lab0p05.json,cnn,3,hard,1.0,0.0,1.2397739723724044e-08,1.3315625815546518e-14,0.0,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s3_cla0p0_env0p1_lab0p1.json,cnn,3,hard,1.0,0.0,3.298114004124386e-09,4.931676667866963e-15,0.0,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s3_cla0p0_env0p2_lab0p0.json,cnn,3,hard,1.0,1.7881393432617188e-07,1.439113646029e-07,6.9866158418266506e-12,0.0,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s3_cla0p0_env0p2_lab0p05.json,cnn,3,hard,1.0,0.0,2.781538777085757e-09,5.600818122729559e-15,0.0,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s3_cla0p0_env0p2_lab0p1.json,cnn,3,hard,1.0,0.0,9.377787435482787e-09,5.0556859274838e-15,0.0,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s3_cla0p4_env0p0_lab0p0.json,cnn,3,hard,0.924482918298833,0.008964969833691916,0.20504125952720642,0.014020740211612186,0.4,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s3_cla0p4_env0p0_lab0p05.json,cnn,3,hard,0.9259813760755125,0.008903698007265726,0.21133296191692352,0.01430936869990226,0.4,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s3_cla0p4_env0p0_lab0p1.json,cnn,3,hard,0.9362191748773011,0.010299185832341512,0.17801395058631897,0.012482572144299717,0.4,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s3_cla0p4_env0p1_lab0p0.json,cnn,3,hard,0.9808098001190431,0.004331224719683329,0.04978662729263306,0.003517148663811213,0.4,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s3_cla0p4_env0p1_lab0p05.json,cnn,3,hard,0.978129850118425,0.005473574270804723,0.052477896213531494,0.003745623490154521,0.4,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s3_cla0p4_env0p1_lab0p1.json,cnn,3,hard,0.9807646343676111,0.006119815071423848,0.04831995815038681,0.0033440793684009302,0.4,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s3_cla0p4_env0p2_lab0p0.json,cnn,3,hard,0.9836912084042367,0.0035707751810550694,0.0440962128341198,0.002972284236609747,0.4,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s3_cla0p4_env0p2_lab0p05.json,cnn,3,hard,0.9871165591884776,0.005663301984469096,0.042066268622875214,0.0028690604160466903,0.4,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s3_cla0p4_env0p2_lab0p1.json,cnn,3,hard,0.9903814312686445,0.003000697965423266,0.02456609159708023,0.001701900057274747,0.4,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s3_cla0p8_env0p0_lab0p0.json,cnn,3,hard,0.712808914701405,0.025368243098258973,0.6632715463638306,0.04813823518070799,0.8,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s3_cla0p8_env0p0_lab0p05.json,cnn,3,hard,0.7086670314912724,0.027339064737161002,0.6784878969192505,0.04892888658005258,0.8,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s3_cla0p8_env0p0_lab0p1.json,cnn,3,hard,0.7164000855241541,0.01496088359753291,0.6371171474456787,0.046988415439912036,0.8,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s3_cla0p8_env0p1_lab0p0.json,cnn,3,hard,0.9428717524235717,0.007799644003311793,0.142109215259552,0.010002198684149456,0.8,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s3_cla0p8_env0p1_lab0p05.json,cnn,3,hard,0.934666719220708,0.008356835573911666,0.1701929271221161,0.011596439936886388,0.8,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s3_cla0p8_env0p1_lab0p1.json,cnn,3,hard,0.9482272149882442,0.008828166633844375,0.1389199048280716,0.00985152340205878,0.8,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s3_cla0p8_env0p2_lab0p0.json,cnn,3,hard,0.9704780666542875,0.00786741613348325,0.07318532466888428,0.005107404613528289,0.8,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s3_cla0p8_env0p2_lab0p05.json,cnn,3,hard,0.9528348448599748,0.004045659124851227,0.11814573407173157,0.00844231817115615,0.8,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s3_cla0p8_env0p2_lab0p1.json,cnn,3,hard,0.9699202216418414,0.004774486382802328,0.08367573469877243,0.005720947138604549,0.8,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s4_cla0p0_env0p0_lab0p0.json,cnn,4,hard,1.0,0.0,1.0093041957759397e-08,5.51098309540843e-15,0.0,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s4_cla0p0_env0p0_lab0p05.json,cnn,4,hard,1.0,0.0,7.033339688433671e-09,4.186006231282183e-15,0.0,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s4_cla0p0_env0p0_lab0p1.json,cnn,4,hard,1.0,0.0,3.854423891169745e-09,4.798938762068695e-15,0.0,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s4_cla0p0_env0p1_lab0p0.json,cnn,4,hard,1.0,1.7881393432617188e-07,1.7512147110210208e-07,1.834293867708053e-11,0.0,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s4_cla0p0_env0p1_lab0p05.json,cnn,4,hard,1.0,0.0,4.887568127998065e-09,6.436137481482106e-15,0.0,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s4_cla0p0_env0p1_lab0p1.json,cnn,4,hard,1.0,0.0,2.7059924079253506e-08,2.93593769629656e-13,0.0,0.1,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s4_cla0p0_env0p2_lab0p0.json,cnn,4,hard,1.0,0.0,1.3112956054328606e-08,3.293458429063547e-14,0.0,0.2,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s4_cla0p0_env0p2_lab0p05.json,cnn,4,hard,1.0,0.0,9.655939159358695e-09,6.664584575581825e-15,0.0,0.2,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s4_cla0p0_env0p2_lab0p1.json,cnn,4,hard,1.0,0.0,1.0450678544771108e-08,1.7856238744719133e-15,0.0,0.2,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s4_cla0p4_env0p0_lab0p0.json,cnn,4,hard,0.925315943968626,0.008797579169273376,0.1973409801721573,0.013733139355274374,0.4,0.0,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s4_cla0p4_env0p0_lab0p05.json,cnn,4,hard,0.9325460310381879,0.008549585084120431,0.1827850192785263,0.012795714939576387,0.4,0.0,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s4_cla0p4_env0p0_lab0p1.json,cnn,4,hard,0.9279045554021967,0.004093385537465414,0.1967809647321701,0.013995079834749895,0.4,0.0,0.1,0.5,0.1
results_gpu/d2/paperA_cnn_hard_s4_cla0p4_env0p1_lab0p0.json,cnn,4,hard,0.9884474587007386,0.003682775139808655,0.03621720150113106,0.002450633325020213,0.4,0.1,0.1,0.5,0.0
results_gpu/d2/paperA_cnn_hard_s4_cla0p4_env0p1_lab0p05.json,cnn,4,hard,0.9826891166769951,0.00704367967446645,0.05028298869729042,0.003402787712407888,0.4,0.1,0.1,0.5,0.05
results_gpu/d2/paperA_cnn_hard_s4_cla0p4_env0p1_lab0p1.json,cnn,4,hard,0.9825063015755001,0.0032754351298014323,0.05458308011293411,0.0035959817154670457,0.4,0.1,0.1,0.5,0.1
